TIME,V(GND),V(Y),V(NET1),V(VDD)
1.16617147e-07,6.62153155e+00,8.04732993e+00,7.31066637e+00,8.42153155e+00
1.16622715e-07,6.41942008e+00,7.90136027e+00,7.09853301e+00,8.21942008e+00
1.16628283e-07,6.21690434e+00,7.74224609e+00,6.88599539e+00,8.01690434e+00
1.16639418e-07,5.82106557e+00,7.41228142e+00,6.47011283e+00,7.62106557e+00
1.16650554e-07,5.42707384e+00,7.06756096e+00,6.05607732e+00,7.22707384e+00
1.16661689e-07,5.03771462e+00,6.71609111e+00,5.64667433e+00,6.83771462e+00
1.16672824e-07,4.65239184e+00,6.35973483e+00,5.24130776e+00,6.45239184e+00
1.16695095e-07,3.89041984e+00,5.63575900e+00,4.43924820e+00,5.69041984e+00
1.16739637e-07,2.38663454e+00,4.16242707e+00,2.85528779e+00,4.18663454e+00
1.16762933e-07,1.59171567e+00,3.37073600e+00,2.01843559e+00,3.39171567e+00
1.16781792e-07,9.49303528e-01,2.73019639e+00,1.34207777e+00,2.74930353e+00
1.16800651e-07,3.07468589e-01,2.08990867e+00,6.66297150e-01,2.10746859e+00
1.16838368e-07,-9.76642591e-01,8.07592667e-01,-6.85705389e-01,8.23357409e-01
1.16876086e-07,-2.26145991e+00,-4.76075138e-01,-2.03841407e+00,-4.61459912e-01
1.16913803e-07,-3.54648889e+00,-1.76019055e+00,-3.39133441e+00,-1.74648889e+00
1.16989238e-07,-6.11703242e+00,-4.32944464e+00,-6.09766066e+00,-4.31703242e+00
1.17000000e-07,-6.48383576e+00,-4.69612103e+00,-6.48383576e+00,-4.68383576e+00
1.17010762e-07,-6.48403599e+00,-4.69020630e+00,-6.48403599e+00,-4.68403599e+00
1.17021524e-07,-6.48492768e+00,-4.68803087e+00,-6.48492768e+00,-4.68492768e+00
1.17032286e-07,-6.48599068e+00,-4.68704221e+00,-6.48599068e+00,-4.68599068e+00
1.17053810e-07,-6.47250304e+00,-4.67250956e+00,-6.47250304e+00,-4.67250304e+00
1.17073182e-07,-6.45381055e+00,-4.65381092e+00,-6.45381055e+00,-4.65381055e+00
1.17111926e-07,-6.40306206e+00,-4.60306197e+00,-6.40306206e+00,-4.60306206e+00
1.17189413e-07,-6.27470775e+00,-4.47470783e+00,-6.27470775e+00,-4.47470775e+00
1.17344387e-07,-5.96427813e+00,-4.16427811e+00,-5.96427813e+00,-4.16427813e+00
1.17654335e-07,-5.23597661e+00,-3.43597667e+00,-5.23597661e+00,-3.43597661e+00
1.18274232e-07,-3.56449046e+00,-1.76449044e+00,-3.56449046e+00,-1.76449046e+00
1.19274232e-07,-5.88497431e-01,1.21150251e+00,-5.88497431e-01,1.21150257e+00
1.20274232e-07,2.52729213e+00,4.32729215e+00,2.52729213e+00,4.32729213e+00
1.21000000e-07,4.82545252e+00,6.62545246e+00,4.82545252e+00,6.62545252e+00
1.21038817e-07,4.80934642e+00,6.61960095e+00,4.87921788e+00,6.60934642e+00
1.21069726e-07,4.79955087e+00,6.61193415e+00,4.92505803e+00,6.59955087e+00
1.21100635e-07,4.79055737e+00,6.60411023e+00,4.97170023e+00,6.59055737e+00
1.21162452e-07,4.77391823e+00,6.58863907e+00,5.06633249e+00,6.57391823e+00
1.21286087e-07,4.74322194e+00,6.55810240e+00,5.25817900e+00,6.54322194e+00
1.21301542e-07,4.73645123e+00,6.54902572e+00,5.27922615e+00,6.53645123e+00
1.21332450e-07,4.71912213e+00,6.51917509e+00,5.31753274e+00,6.51912213e+00
1.21394268e-07,4.68043502e+00,6.37083059e+00,5.39011704e+00,6.48043502e+00
1.21399857e-07,4.67749337e+00,6.34781133e+00,5.39723600e+00,6.47749337e+00
1.21411035e-07,4.65523318e+00,6.27848372e+00,5.39509700e+00,6.45523318e+00
1.21421096e-07,4.63969435e+00,6.20710731e+00,5.39766726e+00,6.43969435e+00
1.21425714e-07,4.63409563e+00,6.16882362e+00,5.40038041e+00,6.43409563e+00
1.21430331e-07,4.62903717e+00,6.12578132e+00,5.40363383e+00,6.42903717e+00
1.21439567e-07,4.61501165e+00,6.01216380e+00,5.40623205e+00,6.41501165e+00
1.21448802e-07,4.60408230e+00,5.87203854e+00,5.41192645e+00,6.40408230e+00
1.21458038e-07,4.59701940e+00,5.71288147e+00,5.42148729e+00,6.39701940e+00
1.21467273e-07,4.59418791e+00,5.53493609e+00,5.43527955e+00,6.39418791e+00
1.21476509e-07,4.58916868e+00,5.33513014e+00,5.44688406e+00,6.38916868e+00
1.21485744e-07,4.58617667e+00,5.12585361e+00,5.46051580e+00,6.38617667e+00
1.21494979e-07,4.57752180e+00,4.91537149e+00,5.46848468e+00,6.37752180e+00
1.21504215e-07,4.56182755e+00,4.74518322e+00,5.46941417e+00,6.36182755e+00
1.21513450e-07,4.54299802e+00,4.65278226e+00,5.46720839e+00,6.34299802e+00
1.21521762e-07,4.52215961e+00,4.60820101e+00,5.46133136e+00,6.32215961e+00
1.21530074e-07,4.50225336e+00,4.57652953e+00,5.45638647e+00,6.30225336e+00
1.21538386e-07,4.48540142e+00,4.55102445e+00,5.45449591e+00,6.28540142e+00
1.21555010e-07,4.45773679e+00,4.51010546e+00,5.45675402e+00,6.25773679e+00
1.21588257e-07,4.41395179e+00,4.44892021e+00,5.47281450e+00,6.21395179e+00
1.21654752e-07,4.35751190e+00,4.37428336e+00,5.53606559e+00,6.15751190e+00
1.21721247e-07,4.31684981e+00,4.32486138e+00,5.61509447e+00,6.11684981e+00
1.21854237e-07,4.26064416e+00,4.26216632e+00,5.79827077e+00,6.06064416e+00
1.21987227e-07,4.21634830e+00,4.21719706e+00,5.99335685e+00,6.01634830e+00
1.22000000e-07,4.21198074e+00,4.21280662e+00,6.01198074e+00,6.01198074e+00
1.22012773e-07,4.21224478e+00,4.21230918e+00,6.01224478e+00,6.01224478e+00
1.22038319e-07,4.21250994e+00,4.21251454e+00,6.01250994e+00,6.01250994e+00
1.22089411e-07,4.21399480e+00,4.21399461e+00,6.01399480e+00,6.01399480e+00
1.22191595e-07,4.21896463e+00,4.21896890e+00,6.01896463e+00,6.01896463e+00
1.22395964e-07,4.23298225e+00,4.23298224e+00,6.03298225e+00,6.03298225e+00
1.22804700e-07,4.26911741e+00,4.26912162e+00,6.06911741e+00,6.06911741e+00
1.23622174e-07,4.35757690e+00,4.35757691e+00,6.15757690e+00,6.15757690e+00
1.24622174e-07,4.47789557e+00,4.47789976e+00,6.27789557e+00,6.27789557e+00
1.25622174e-07,4.60427069e+00,4.60427071e+00,6.40427069e+00,6.40427069e+00
1.26000000e-07,4.65252529e+00,4.65252944e+00,6.45252529e+00,6.45252529e+00
1.26037963e-07,4.65262779e+00,4.65179864e+00,6.38429503e+00,6.45262779e+00
1.26069434e-07,4.65269999e+00,4.65183828e+00,6.32771891e+00,6.45269999e+00
1.26132377e-07,4.65386240e+00,4.65310787e+00,6.21558465e+00,6.45386240e+00
1.26258262e-07,4.65634442e+00,4.65863087e+00,5.99147334e+00,6.45634442e+00
1.26413465e-07,4.66129142e+00,4.68744926e+00,5.71705420e+00,6.46129142e+00
1.26446289e-07,4.66144590e+00,4.70075277e+00,5.65812596e+00,6.46144590e+00
1.26479113e-07,4.66230839e+00,4.72340376e+00,5.59990573e+00,6.46230839e+00
1.26511936e-07,4.66049283e+00,4.76531217e+00,5.53900745e+00,6.46049283e+00
1.26532101e-07,4.64707825e+00,4.81899064e+00,5.48929699e+00,6.44707825e+00
1.26534137e-07,4.64558865e+00,4.82602477e+00,5.48414258e+00,6.44558865e+00
1.26538209e-07,4.64260722e+00,4.84282088e+00,5.47383153e+00,6.44260722e+00
1.26546353e-07,4.63167859e+00,4.88817742e+00,5.44824366e+00,6.43167859e+00
1.26554497e-07,4.61417025e+00,4.95083211e+00,5.41607608e+00,6.41417025e+00
1.26562641e-07,4.59189531e+00,5.03221549e+00,5.37914191e+00,6.39189531e+00
1.26570785e-07,4.56132808e+00,5.12678108e+00,5.33391545e+00,6.36132808e+00
1.26578929e-07,4.52108021e+00,5.23027489e+00,5.27900834e+00,6.32108021e+00
1.26587073e-07,4.47115066e+00,5.33898834e+00,5.21441956e+00,6.27115066e+00
1.26595217e-07,4.41738649e+00,5.45322206e+00,5.14599615e+00,6.21738649e+00
1.26605214e-07,4.35418229e+00,5.58996170e+00,5.06479752e+00,6.15418229e+00
1.26615211e-07,4.28845520e+00,5.68885919e+00,4.98107599e+00,6.08845520e+00
1.26615885e-07,4.28451787e+00,5.69353922e+00,4.97592461e+00,6.08451787e+00
1.26617234e-07,4.27646244e+00,5.70186688e+00,4.96544107e+00,6.07646244e+00
1.26619932e-07,4.26094710e+00,5.71568062e+00,4.94506950e+00,6.06094710e+00
1.26625328e-07,4.22588796e+00,5.72862640e+00,4.90029791e+00,6.02588796e+00
1.26630724e-07,4.18956447e+00,5.73071274e+00,4.85426197e+00,5.98956447e+00
1.26641515e-07,4.11248855e+00,5.71369717e+00,4.75776114e+00,5.91248855e+00
1.26663098e-07,3.95137966e+00,5.63386151e+00,4.55780245e+00,5.75137966e+00
1.26684682e-07,3.78622398e+00,5.51673949e+00,4.35379697e+00,5.58622398e+00
1.26706265e-07,3.62064246e+00,5.37750979e+00,4.14936565e+00,5.42064246e+00
1.26749431e-07,3.28968353e+00,5.06748602e+00,3.74070711e+00,5.08968353e+00
1.26792598e-07,2.95909142e+00,4.74119652e+00,3.33241540e+00,4.75909142e+00
1.26878931e-07,2.27847189e+00,4.06402280e+00,2.49639665e+00,4.07847189e+00
1.26952818e-07,1.68878778e+00,3.47579908e+00,1.77371480e+00,3.48878778e+00
1.27000000e-07,1.31075116e+00,3.09847255e+00,1.31075116e+00,3.11075116e+00
1.27014778e-07,1.30550384e+00,3.10030270e+00,1.30550384e+00,3.10550384e+00
1.27027180e-07,1.30313405e+00,3.10070250e+00,1.30313405e+00,3.10313405e+00
1.27039583e-07,1.30415970e+00,3.10349196e+00,1.30415970e+00,3.10415970e+00
1.27051985e-07,1.30742350e+00,3.10720826e+00,1.30742350e+00,3.10742350e+00
1.27076790e-07,1.31752341e+00,3.11753839e+00,1.31752341e+00,3.11752341e+00
1.27101595e-07,1.32954442e+00,3.12954194e+00,1.32954442e+00,3.12954442e+00
1.27151205e-07,1.35803323e+00,3.15803417e+00,1.35803323e+00,3.15803323e+00
1.27250425e-07,1.42399368e+00,3.22399303e+00,1.42399368e+00,3.22399368e+00
1.27448865e-07,1.57387454e+00,3.37387499e+00,1.57387454e+00,3.37387454e+00
1.27845745e-07,1.90957642e+00,3.70957599e+00,1.90957642e+00,3.70957642e+00
1.28639505e-07,2.65285751e+00,4.45285787e+00,2.65285751e+00,4.45285751e+00
1.29639505e-07,3.64630816e+00,5.44630777e+00,3.64630816e+00,5.44630816e+00
1.30639505e-07,4.66828269e+00,6.46828301e+00,4.66828269e+00,6.46828269e+00
1.31000000e-07,5.03855461e+00,6.83855430e+00,5.03855461e+00,6.83855461e+00
1.31039010e-07,5.04074991e+00,6.85101525e+00,5.11096780e+00,6.84074991e+00
1.31070274e-07,5.04565688e+00,6.85805455e+00,5.17215027e+00,6.84565688e+00
1.31101538e-07,5.05608895e+00,6.86965995e+00,5.23885782e+00,6.85608895e+00
1.31132802e-07,5.06936761e+00,6.88341608e+00,5.30841197e+00,6.86936761e+00
1.31195331e-07,5.10192693e+00,6.91764620e+00,5.45352227e+00,6.90192693e+00
1.31320387e-07,5.18446754e+00,6.98859691e+00,5.76116484e+00,6.98446754e+00
1.31359912e-07,5.22592571e+00,6.99061166e+00,5.87376642e+00,7.02592571e+00
1.31362707e-07,5.22915627e+00,6.99060755e+00,5.88202865e+00,7.02915627e+00
1.31368298e-07,5.23630559e+00,6.99027985e+00,5.89924131e+00,7.03630559e+00
1.31379479e-07,5.25453420e+00,6.98757719e+00,5.93759660e+00,7.05453420e+00
1.31390661e-07,5.24576101e+00,6.94956698e+00,5.94895009e+00,7.04576101e+00
1.31400724e-07,5.22709837e+00,6.89664809e+00,5.94840146e+00,7.02709837e+00
1.31420851e-07,5.17101095e+00,6.74124369e+00,5.92854206e+00,6.97101095e+00
1.31430308e-07,5.15810889e+00,6.65459584e+00,5.93266354e+00,6.95810889e+00
1.31438820e-07,5.15704867e+00,6.56177508e+00,5.94692449e+00,6.95704867e+00
1.31440688e-07,5.15689739e+00,6.53806154e+00,5.95013592e+00,6.95689739e+00
1.31444424e-07,5.15417893e+00,6.48515247e+00,5.95414286e+00,6.95417893e+00
1.31448161e-07,5.15185733e+00,6.42876150e+00,5.95854667e+00,6.95185733e+00
1.31450029e-07,5.15040899e+00,6.39860815e+00,5.96046103e+00,6.95040899e+00
1.31453765e-07,5.14673026e+00,6.33524827e+00,5.96350770e+00,6.94673026e+00
1.31461238e-07,5.14247339e+00,6.19981893e+00,5.97270163e+00,6.94247339e+00
1.31468711e-07,5.14337233e+00,6.05456541e+00,5.98705137e+00,6.94337233e+00
1.31476183e-07,5.14454369e+00,5.89718474e+00,6.00167354e+00,6.94454369e+00
1.31483656e-07,5.14589980e+00,5.73206048e+00,6.01648045e+00,6.94589980e+00
1.31493975e-07,5.14664656e+00,5.50731305e+00,6.03580159e+00,6.94664656e+00
1.31504294e-07,5.14456820e+00,5.32852897e+00,6.05229761e+00,6.94456820e+00
1.31508138e-07,5.12348109e+00,5.27165967e+00,6.03813030e+00,6.92348109e+00
1.31511598e-07,5.10438690e+00,5.22979216e+00,6.02526393e+00,6.90438690e+00
1.31515058e-07,5.08513877e+00,5.19247154e+00,6.01224363e+00,6.88513877e+00
1.31521978e-07,5.03835869e+00,5.12502226e+00,5.97791919e+00,6.83835869e+00
1.31528898e-07,4.98119342e+00,5.05706098e+00,5.93320957e+00,6.78119342e+00
1.31535818e-07,4.92394897e+00,4.99208596e+00,5.88842076e+00,6.72394897e+00
1.31542737e-07,4.86649383e+00,4.92822997e+00,5.84342127e+00,6.66649383e+00
1.31556577e-07,4.75123937e+00,4.80257391e+00,5.75307811e+00,6.55123937e+00
1.31584256e-07,4.51994696e+00,4.55659079e+00,5.57160829e+00,6.31994696e+00
1.31639615e-07,4.05461083e+00,4.07437796e+00,5.20591734e+00,5.85461083e+00
1.31750332e-07,3.11585178e+00,3.12154070e+00,4.46644866e+00,4.91585178e+00
1.31861048e-07,2.17300560e+00,2.17440020e+00,3.72289285e+00,3.97300560e+00
1.32000000e-07,9.87719921e-01,9.88577496e-01,2.78771992e+00,2.78771992e+00
1.32022143e-07,9.85682429e-01,9.85723273e-01,2.78568243e+00,2.78568243e+00
1.32044287e-07,9.83033766e-01,9.83037649e-01,2.78303377e+00,2.78303377e+00
1.32066430e-07,9.80457554e-01,9.80458190e-01,2.78045755e+00,2.78045755e+00
1.32110717e-07,9.75429635e-01,9.75433067e-01,2.77542963e+00,2.77542963e+00
1.32199290e-07,9.65627272e-01,9.65628108e-01,2.76562727e+00,2.76562727e+00
1.32376437e-07,9.46515426e-01,9.46518773e-01,2.74651543e+00,2.74651543e+00
1.32730731e-07,9.09292184e-01,9.09293057e-01,2.70929218e+00,2.70929218e+00
1.33439319e-07,8.36850076e-01,8.36853402e-01,2.63685008e+00,2.63685008e+00
1.34439319e-07,7.36606394e-01,7.36607279e-01,2.53660639e+00,2.53660639e+00
1.35439319e-07,6.37356758e-01,6.37360075e-01,2.43735676e+00,2.43735676e+00
1.36000000e-07,5.81866074e-01,5.81866971e-01,2.38186607e+00,2.38186607e+00
1.36025000e-07,5.82040690e-01,5.81228863e-01,2.33704069e+00,2.38204069e+00
1.36043223e-07,5.82094267e-01,5.81241338e-01,2.30429260e+00,2.38209427e+00
1.36079669e-07,5.82094030e-01,5.81221647e-01,2.23868902e+00,2.38209403e+00
1.36152562e-07,5.82024424e-01,5.81425156e-01,2.10741273e+00,2.38202442e+00
1.36298347e-07,5.81128391e-01,5.86109471e-01,1.84410333e+00,2.38112839e+00
1.36444132e-07,5.69129585e-01,6.07168275e-01,1.56969115e+00,2.36912959e+00
1.36475870e-07,5.58463296e-01,6.17579612e-01,1.50189659e+00,2.35846330e+00
1.36494187e-07,5.48466731e-01,6.26476813e-01,1.45892936e+00,2.34846673e+00
1.36510673e-07,5.40889298e-01,6.44886649e-01,1.42167832e+00,2.34088930e+00
1.36524036e-07,5.30473802e-01,6.68031867e-01,1.38720950e+00,2.33047380e+00
1.36529236e-07,5.20883716e-01,6.75949451e-01,1.36825939e+00,2.32088372e+00
1.36533916e-07,5.11511998e-01,6.86732229e-01,1.35046365e+00,2.31151200e+00
1.36538596e-07,5.00483192e-01,6.99523771e-01,1.33101082e+00,2.30048319e+00
1.36543276e-07,4.91080456e-01,7.20774865e-01,1.31318406e+00,2.29108046e+00
1.36547956e-07,4.79147203e-01,7.47131879e-01,1.29282678e+00,2.27914720e+00
1.36552636e-07,4.66356442e-01,7.80554433e-01,1.27161200e+00,2.26635644e+00
1.36557316e-07,4.51139716e-01,8.19384241e-01,1.24797125e+00,2.25113972e+00
1.36561996e-07,4.33165323e-01,8.63000209e-01,1.22157284e+00,2.23316532e+00
1.36563827e-07,4.17452659e-01,8.73843429e-01,1.20256405e+00,2.21745266e+00
1.36565297e-07,4.04299658e-01,8.82680258e-01,1.18676585e+00,2.20429966e+00
1.36566766e-07,3.90662527e-01,8.91391149e-01,1.17048351e+00,2.19066253e+00
1.36569705e-07,3.61719324e-01,9.09089354e-01,1.13624990e+00,2.16171932e+00
1.36572644e-07,3.31542731e-01,9.28038116e-01,1.10078290e+00,2.13154273e+00
1.36578523e-07,2.71887028e-01,9.73385969e-01,1.03054638e+00,2.07188703e+00
1.36584401e-07,2.07373188e-01,1.02177973e+00,9.55451726e-01,2.00737319e+00
1.36590279e-07,1.40219003e-01,1.07362701e+00,8.77716726e-01,1.94021900e+00
1.36596157e-07,7.25736158e-02,1.12833716e+00,7.99490524e-01,1.87257362e+00
1.36602036e-07,6.21164355e-03,1.18315687e+00,7.22547736e-01,1.80621164e+00
1.36607914e-07,-5.85621201e-02,1.23098056e+00,6.47193157e-01,1.74143788e+00
1.36613792e-07,-1.20037192e-01,1.26357784e+00,5.75137270e-01,1.67996281e+00
1.36614663e-07,-1.38400199e-01,1.25698631e+00,5.55205571e-01,1.66159980e+00
1.36615442e-07,-1.54849676e-01,1.25060637e+00,5.37354479e-01,1.64515032e+00
1.36615831e-07,-1.61492242e-01,1.24885698e+00,5.30011105e-01,1.63850776e+00
1.36616221e-07,-1.70293232e-01,1.24486172e+00,5.20509307e-01,1.62970677e+00
1.36616610e-07,-1.76860311e-01,1.24299825e+00,5.13241421e-01,1.62313969e+00
1.36616999e-07,-1.82838326e-01,1.24162183e+00,5.06562597e-01,1.61716167e+00
1.36617778e-07,-1.93512980e-01,1.23985938e+00,4.94486328e-01,1.60648702e+00
1.36619336e-07,-2.11735372e-01,1.23836420e+00,4.73460704e-01,1.58826463e+00
1.36620893e-07,-2.28398964e-01,1.23711221e+00,4.53993881e-01,1.57160104e+00
1.36624008e-07,-2.58330949e-01,1.23472522e+00,4.18455434e-01,1.54166905e+00
1.36630237e-07,-3.09231459e-01,1.22940610e+00,3.56341999e-01,1.49076854e+00
1.36636466e-07,-3.57265401e-01,1.21847838e+00,2.97095132e-01,1.44273460e+00
1.36642696e-07,-4.03352792e-01,1.20374544e+00,2.39794816e-01,1.39664721e+00
1.36648925e-07,-4.47960761e-01,1.18607956e+00,1.83973922e-01,1.35203924e+00
1.36655155e-07,-4.91284057e-01,1.16603731e+00,1.29437700e-01,1.30871594e+00
1.36661384e-07,-5.33858693e-01,1.14357292e+00,7.56501401e-02,1.26614131e+00
1.36667613e-07,-5.70698561e-01,1.12403777e+00,2.75973469e-02,1.22930144e+00
1.36673220e-07,-6.01443607e-01,1.10672261e+00,-1.32393315e-02,1.19855639e+00
1.36684433e-07,-6.57993808e-01,1.07182388e+00,-8.99727978e-02,1.14200619e+00
1.36695646e-07,-7.12592035e-01,1.03306603e+00,-1.64754290e-01,1.08740796e+00
1.36706859e-07,-7.66010266e-01,9.91003325e-01,-2.38355786e-01,1.03398973e+00
1.36718072e-07,-8.16065892e-01,9.48949273e-01,-3.08594677e-01,9.83934108e-01
1.36729284e-07,-8.65064426e-01,9.05525854e-01,-3.77776475e-01,9.34935574e-01
1.36740497e-07,-9.13533741e-01,8.60922034e-01,-4.46429055e-01,8.86466259e-01
1.36762923e-07,-1.00948131e+00,7.69652541e-01,-5.82743154e-01,7.90518690e-01
1.36807775e-07,-1.19890581e+00,5.84145686e-01,-8.52900711e-01,6.01094193e-01
1.36852627e-07,-1.38703914e+00,3.97642709e-01,-1.12176710e+00,4.12960860e-01
1.36942330e-07,-1.76291966e+00,2.39726693e-02,-1.65911374e+00,3.70803446e-02
1.37000000e-07,-2.00445902e+00,-2.16757959e-01,-2.00445902e+00,-2.04459022e-01
1.37008970e-07,-2.00535403e+00,-2.12089142e-01,-2.00535403e+00,-2.05354026e-01
1.37017044e-07,-2.00411343e+00,-2.07981108e-01,-2.00411343e+00,-2.04113426e-01
1.37025117e-07,-2.00309368e+00,-2.04870418e-01,-2.00309368e+00,-2.03093681e-01
1.37033190e-07,-1.99365869e+00,-1.94474776e-01,-1.99365869e+00,-1.93658690e-01
1.37040456e-07,-1.98212670e+00,-1.82534610e-01,-1.98212670e+00,-1.82126702e-01
1.37054988e-07,-1.95117907e+00,-1.51260581e-01,-1.95117907e+00,-1.51179073e-01
1.37069520e-07,-1.91682083e+00,-1.16837130e-01,-1.91682083e+00,-1.16820835e-01
1.37098584e-07,-1.84689560e+00,-4.68930392e-02,-1.84689560e+00,-4.68956043e-02
1.37124742e-07,-1.78354628e+00,1.64531897e-02,-1.78354628e+00,1.64537158e-02
1.37177057e-07,-1.65615877e+00,1.43841414e-01,-1.65615877e+00,1.43841226e-01
1.37281687e-07,-1.39995973e+00,4.00040100e-01,-1.39995973e+00,4.00040269e-01
1.37490947e-07,-8.84670102e-01,9.15329998e-01,-8.84670102e-01,9.15329898e-01
1.37909467e-07,1.51688021e-01,1.95168789e+00,1.51688021e-01,1.95168802e+00
1.38746507e-07,2.23596153e+00,4.03596161e+00,2.23596153e+00,4.03596153e+00
1.39746507e-07,4.73426050e+00,6.53426038e+00,4.73426050e+00,6.53426050e+00
1.40746507e-07,7.23668300e+00,9.03668308e+00,7.23668300e+00,9.03668300e+00
1.41000000e-07,7.87116148e+00,9.67116138e+00,7.87116148e+00,9.67116148e+00
1.41045961e-07,7.87380408e+00,9.68442501e+00,7.95653360e+00,9.67380408e+00
1.41084185e-07,7.87942112e+00,9.69215935e+00,8.03095481e+00,9.67942112e+00
1.41122410e-07,7.88578753e+00,9.69978235e+00,8.10612539e+00,9.68578753e+00
1.41198859e-07,7.90006052e+00,9.71575847e+00,8.25800671e+00,9.70006052e+00
1.41351757e-07,7.96190335e+00,9.73508006e+00,8.59506619e+00,9.76190335e+00
1.41386159e-07,7.97577289e+00,9.67928220e+00,8.67085948e+00,9.77577289e+00
1.41402774e-07,7.98068597e+00,9.62879707e+00,8.70567978e+00,9.78068597e+00
1.41419389e-07,7.98630657e+00,9.55832373e+00,8.74120758e+00,9.78630657e+00
1.41436005e-07,7.99695971e+00,9.43394105e+00,8.78176794e+00,9.79695971e+00
1.41438817e-07,7.96602593e+00,9.36990692e+00,8.75589637e+00,9.76602593e+00
1.41441629e-07,7.93238514e+00,9.30035185e+00,8.72731778e+00,9.73238514e+00
1.41444442e-07,7.89526289e+00,9.22515276e+00,8.69525774e+00,9.69526289e+00
1.41450066e-07,7.81405350e+00,9.06116298e+00,8.62417276e+00,9.61405350e+00
1.41461316e-07,7.64530175e+00,8.70049927e+00,8.47566983e+00,9.44530175e+00
1.41472565e-07,7.47233510e+00,8.30289080e+00,8.32295201e+00,9.27233510e+00
1.41477585e-07,7.39971322e+00,8.11955497e+00,8.25936591e+00,9.19971322e+00
1.41482605e-07,7.33408842e+00,7.94208486e+00,8.20277689e+00,9.13408842e+00
1.41487625e-07,7.27254107e+00,7.76763113e+00,8.15026532e+00,9.07254107e+00
1.41497664e-07,7.16908724e+00,7.45307684e+00,8.06488304e+00,8.96908724e+00
1.41507704e-07,7.05282290e+00,7.20044926e+00,7.96669026e+00,8.85282290e+00
1.41516740e-07,6.92555150e+00,7.02313091e+00,7.85568326e+00,8.72555150e+00
1.41525776e-07,6.78903263e+00,6.86863458e+00,7.73542878e+00,8.58903263e+00
1.41530294e-07,6.72064815e+00,6.79485549e+00,7.67517651e+00,8.52064815e+00
1.41539329e-07,6.58312309e+00,6.64786020e+00,7.55391585e+00,8.38312309e+00
1.41548365e-07,6.44523946e+00,6.50241542e+00,7.43229662e+00,8.24523946e+00
1.41566437e-07,6.16914868e+00,6.21450209e+00,7.18873463e+00,7.96914868e+00
1.41602580e-07,5.61545338e+00,5.64517055e+00,6.70009693e+00,7.41545338e+00
1.41674866e-07,4.50512054e+00,4.51859387e+00,5.71987929e+00,6.30512054e+00
1.41819438e-07,2.27981165e+00,2.28218567e+00,3.75480079e+00,4.07981165e+00
1.41964011e-07,5.33412976e-02,5.41255108e-02,1.78856084e+00,1.85334130e+00
1.42000000e-07,-5.00691846e-01,-4.99785385e-01,1.29930815e+00,1.29930815e+00
1.42028914e-07,-5.00499036e-01,-5.00465189e-01,1.29950096e+00,1.29950096e+00
1.42057829e-07,-4.98281862e-01,-4.98278630e-01,1.30171814e+00,1.30171814e+00
1.42082507e-07,-4.96631563e-01,-4.96629399e-01,1.30336844e+00,1.30336844e+00
1.42107185e-07,-4.95105889e-01,-4.95103838e-01,1.30489411e+00,1.30489411e+00
1.42156541e-07,-4.92301694e-01,-4.92299543e-01,1.30769831e+00,1.30769831e+00
1.42255252e-07,-4.87199358e-01,-4.87197300e-01,1.31280064e+00,1.31280064e+00
1.42452676e-07,-4.78005777e-01,-4.78003629e-01,1.32199422e+00,1.32199422e+00
1.42847523e-07,-4.61650854e-01,-4.61648795e-01,1.33834915e+00,1.33834915e+00
1.43637217e-07,-4.33005551e-01,-4.33003404e-01,1.36699445e+00,1.36699445e+00
1.44637217e-07,-3.99990465e-01,-3.99988405e-01,1.40000953e+00,1.40000953e+00
1.45637217e-07,-3.68603559e-01,-3.68601413e-01,1.43139644e+00,1.43139644e+00
1.46000000e-07,-3.57323826e-01,-3.57321765e-01,1.44267617e+00,1.44267617e+00
1.46006250e-07,-3.57749973e-01,-3.58474657e-01,1.43100003e+00,1.44225003e+00
1.46018750e-07,-3.59585402e-01,-3.60415173e-01,1.40666460e+00,1.44041460e+00
1.46031250e-07,-3.61713965e-01,-3.62568116e-01,1.38203604e+00,1.43828604e+00
1.46056250e-07,-3.66484103e-01,-3.67343509e-01,1.33226590e+00,1.43351590e+00
